timestamp,month,hour,weekday,day_type,irradiance_w_m2,solar_generation_kw,cloud_cover_pct,temperature_c,wind_speed_m_s,home_demand_kw,ev_demand_kw,total_demand_kw,balance_kw,status,grid_price_inr_per_kwh,p2p_sell_price_inr,p2p_buy_price_inr,bescom_feed_in_inr
2024-05-02 11:00,5,11,3,weekday,423.8,42.43,22.9,28.2,3.9,15.88,0,15.88,26.55,SURPLUS,3.81,3.03,3.24,2.25
2024-05-02 12:00,5,12,3,weekday,464.6,45.54,19.1,33.3,5.2,17.72,0,17.72,27.82,SURPLUS,4.02,3.14,3.42,2.25
2024-05-02 13:00,5,13,3,weekday,410.1,40.35,10.5,32.4,4.9,16.69,0,16.69,23.66,SURPLUS,3.74,3.0,3.18,2.25
2024-05-02 14:00,5,14,3,weekday,427.1,42.64,26.3,28.8,4.2,13.03,0,13.03,29.61,SURPLUS,4.05,3.15,3.45,2.25
2024-05-02 15:00,5,15,3,weekday,265.2,26.23,32.6,31.1,5.0,11.64,0,11.64,14.59,SURPLUS,4.09,3.17,3.48,2.25
2024-05-02 16:00,5,16,3,weekday,199.0,19.65,29.4,31.6,3.3,17.86,0,17.86,1.79,BALANCED,7.07,4.66,6.01,2.25
2024-05-02 17:00,5,17,3,weekday,98.7,9.84,16.0,29.3,4.8,24.91,0,24.91,-15.07,DEFICIT,7.13,4.69,6.06,2.25
2024-05-02 18:00,5,18,3,weekday,23.5,2.37,15.0,26.0,4.5,30.01,9.54,39.54,-37.17,DEFICIT,7.05,4.65,5.99,2.25
2024-05-02 19:00,5,19,3,weekday,0,0,24.3,26.7,5.5,41.43,15.65,57.08,-57.08,DEFICIT,6.56,4.4,5.58,2.25
2024-05-02 20:00,5,20,3,weekday,0,0,29.0,24.8,3.7,38.39,0.0,38.39,-38.39,DEFICIT,7.13,4.69,6.06,2.25
2024-05-02 21:00,5,21,3,weekday,0,0,33.6,25.8,4.7,27.21,8.15,35.35,-35.35,DEFICIT,7.23,4.74,6.15,2.25
2024-05-02 22:00,5,22,3,weekday,0,0,22.4,24.4,3.5,19.82,8.42,28.23,-28.23,DEFICIT,4.6,3.43,3.91,2.25
2024-05-02 23:00,5,23,3,weekday,0,0,27.0,21.0,4.5,12.92,0,12.92,-12.92,DEFICIT,5.05,3.65,4.29,2.25
2024-05-03 00:00,5,0,4,weekday,0,0,40.9,21.4,4.5,10.19,4.5,14.69,-14.69,DEFICIT,4.71,3.48,4.0,2.25
2024-05-03 01:00,5,1,4,weekday,0,0,47.0,22.4,3.2,8.17,5.59,13.76,-13.76,DEFICIT,4.2,3.22,3.57,2.25
2024-05-03 02:00,5,2,4,weekday,0,0,50.1,23.1,4.9,7.92,0.0,7.92,-7.92,DEFICIT,4.22,3.23,3.58,2.25
2024-05-03 03:00,5,3,4,weekday,0,0,50.7,24.7,4.4,6.42,3.77,10.18,-10.18,DEFICIT,4.4,3.32,3.74,2.25
2024-05-03 04:00,5,4,4,weekday,0,0,56.4,20.6,5.4,5.27,4.23,9.49,-9.49,DEFICIT,4.65,3.45,3.95,2.25
2024-05-03 05:00,5,5,4,weekday,0,0,51.0,20.2,4.8,7.99,4.17,12.16,-12.16,DEFICIT,4.51,3.38,3.83,2.25
2024-05-03 06:00,5,6,4,weekday,33.9,3.44,47.0,22.4,4.2,21.88,0,21.88,-18.44,DEFICIT,5.91,4.08,5.02,2.25
2024-05-03 07:00,5,7,4,weekday,104.8,10.57,36.6,26.5,4.5,31.07,18.03,49.1,-38.53,DEFICIT,6.06,4.15,5.15,2.25
2024-05-03 08:00,5,8,4,weekday,246.3,24.77,33.7,27.1,4.2,23.93,0.0,23.93,0.84,BALANCED,5.78,4.01,4.91,2.25
2024-05-03 09:00,5,9,4,weekday,351.7,35.07,43.6,29.2,3.5,14.75,5.95,20.7,14.37,SURPLUS,6.12,4.18,5.2,2.25
2024-05-03 10:00,5,10,4,weekday,582.9,58.86,32.1,26.0,4.3,16.17,0,16.17,42.69,SURPLUS,3.76,3.01,3.2,2.25
2024-05-03 11:00,5,11,4,weekday,701.6,70.67,42.7,26.7,4.2,13.05,0,13.05,57.63,SURPLUS,3.77,3.01,3.21,2.25
2024-05-03 12:00,5,12,4,weekday,627.7,62.29,35.6,30.3,4.4,14.32,0,14.32,47.96,SURPLUS,3.89,3.07,3.31,2.25
2024-05-03 13:00,5,13,4,weekday,640.0,63.68,42.1,29.7,5.8,13.93,0,13.93,49.75,SURPLUS,4.05,3.15,3.45,2.25
2024-05-03 14:00,5,14,4,weekday,576.5,57.02,41.7,31.1,4.7,15.61,0,15.61,41.41,SURPLUS,3.66,2.95,3.11,2.25
2024-05-03 15:00,5,15,4,weekday,424.9,42.08,50.5,30.9,4.4,14.45,0,14.45,27.63,SURPLUS,3.3,2.77,2.8,2.25
2024-05-03 16:00,5,16,4,weekday,337.3,33.24,23.2,32.0,6.3,17.82,0,17.82,15.42,SURPLUS,6.87,4.56,5.84,2.25
2024-05-03 17:00,5,17,4,weekday,138.3,13.69,32.5,31.1,6.5,23.39,0,23.39,-9.71,DEFICIT,6.81,4.53,5.79,2.25
2024-05-03 18:00,5,18,4,weekday,32.6,3.23,40.1,30.8,4.5,36.53,20.12,56.65,-53.42,DEFICIT,7.15,4.7,6.08,2.25
2024-05-03 19:00,5,19,4,weekday,0,0,50.3,27.3,3.6,44.29,9.93,54.23,-54.23,DEFICIT,6.46,4.36,5.49,2.25
2024-05-03 20:00,5,20,4,weekday,0,0,53.2,28.6,2.9,37.48,18.54,56.01,-56.01,DEFICIT,7.03,4.64,5.98,2.25
2024-05-03 21:00,5,21,4,weekday,0,0,46.1,24.7,4.7,28.44,15.14,43.58,-43.58,DEFICIT,6.64,4.44,5.64,2.25
2024-05-03 22:00,5,22,4,weekday,0,0,48.3,24.7,4.4,18.59,19.61,38.2,-38.2,DEFICIT,4.3,3.27,3.65,2.25
2024-05-03 23:00,5,23,4,weekday,0,0,35.0,24.6,3.9,14.11,0,14.11,-14.11,DEFICIT,4.48,3.36,3.81,2.25
2024-05-04 00:00,5,0,5,weekend,0,0,26.4,25.7,4.7,10.24,2.48,12.72,-12.72,DEFICIT,4.89,3.57,4.16,2.25
2024-05-04 01:00,5,1,5,weekend,0,0,18.7,21.1,4.3,10.05,0.0,10.05,-10.05,DEFICIT,4.13,3.19,3.51,2.25
2024-05-04 02:00,5,2,5,weekend,0,0,41.2,22.7,5.1,8.74,4.38,13.12,-13.12,DEFICIT,4.7,3.48,4.0,2.25
2024-05-04 03:00,5,3,5,weekend,0,0,39.8,21.3,4.3,6.57,4.61,11.19,-11.19,DEFICIT,4.09,3.17,3.47,2.25
2024-05-04 04:00,5,4,5,weekend,0,0,30.6,22.5,3.4,7.28,5.52,12.8,-12.8,DEFICIT,4.87,3.56,4.14,2.25
2024-05-04 05:00,5,5,5,weekend,0,0,23.4,21.1,4.2,7.85,0.0,7.85,-7.85,DEFICIT,5.09,3.67,4.33,2.25
2024-05-04 06:00,5,6,5,weekend,19.9,2.01,30.1,20.6,3.4,26.31,0,26.31,-24.3,DEFICIT,5.6,3.92,4.76,2.25
2024-05-04 07:00,5,7,5,weekend,75.9,7.69,20.7,25.2,3.1,32.52,0.0,32.52,-24.83,DEFICIT,5.9,4.08,5.02,2.25
2024-05-04 08:00,5,8,5,weekend,144.6,14.54,25.7,27.0,4.9,28.38,10.09,38.47,-23.93,DEFICIT,5.81,4.03,4.93,2.25
2024-05-04 09:00,5,9,5,weekend,234.9,23.58,34.7,27.5,4.8,18.38,0.0,18.38,5.2,SURPLUS,5.87,4.06,4.99,2.25
2024-05-04 10:00,5,10,5,weekend,325.3,32.39,24.5,29.5,4.1,16.2,0,16.2,16.19,SURPLUS,4.04,3.14,3.43,2.25
2024-05-04 11:00,5,11,5,weekend,306.0,30.4,17.3,30.1,4.6,15.71,0,15.71,14.69,SURPLUS,3.96,3.11,3.37,2.25
2024-05-04 12:00,5,12,5,weekend,381.8,37.95,30.3,29.9,4.6,14.32,0,14.32,23.63,SURPLUS,3.85,3.05,3.27,2.25
2024-05-04 13:00,5,13,5,weekend,407.4,40.61,24.0,29.2,3.7,16.22,0,16.22,24.4,SURPLUS,3.85,3.05,3.27,2.25
2024-05-04 14:00,5,14,5,weekend,341.9,33.73,19.1,31.8,6.0,18.47,0,18.47,15.26,SURPLUS,3.66,2.95,3.11,2.25
2024-05-04 15:00,5,15,5,weekend,265.5,26.29,24.7,30.9,4.2,16.83,0,16.83,9.46,SURPLUS,3.79,3.02,3.22,2.25
2024-05-04 16:00,5,16,5,weekend,160.8,16.0,21.0,29.6,5.9,17.24,0,17.24,-1.23,BALANCED,6.8,4.53,5.78,2.25
2024-05-04 17:00,5,17,5,weekend,84.3,8.39,22.4,29.5,4.5,22.7,0,22.7,-14.31,DEFICIT,6.29,4.27,5.34,2.25
2024-05-04 18:00,5,18,5,weekend,22.0,2.22,17.1,26.0,4.6,37.89,10.82,48.71,-46.48,DEFICIT,6.7,4.48,5.7,2.25
2024-05-04 19:00,5,19,5,weekend,0,0,16.4,26.9,4.5,44.96,0.0,44.96,-44.96,DEFICIT,6.91,4.58,5.87,2.25
2024-05-04 20:00,5,20,5,weekend,0,0,17.6,23.1,3.5,36.65,14.76,51.41,-51.41,DEFICIT,6.94,4.59,5.9,2.25
2024-05-04 21:00,5,21,5,weekend,0,0,32.1,25.0,4.8,33.71,15.1,48.8,-48.8,DEFICIT,6.9,4.57,5.86,2.25
2024-05-04 22:00,5,22,5,weekend,0,0,22.6,24.5,2.5,25.19,14.5,39.7,-39.7,DEFICIT,4.32,3.29,3.67,2.25
2024-05-04 23:00,5,23,5,weekend,0,0,32.0,22.5,3.9,18.59,0,18.59,-18.59,DEFICIT,4.89,3.57,4.16,2.25
2024-05-05 00:00,5,0,6,weekend,0,0,33.9,20.6,4.6,11.34,0.0,11.34,-11.34,DEFICIT,4.43,3.34,3.77,2.25
2024-05-05 01:00,5,1,6,weekend,0,0,29.8,25.4,4.0,9.5,0.0,9.5,-9.5,DEFICIT,4.47,3.36,3.8,2.25
2024-05-05 02:00,5,2,6,weekend,0,0,35.9,22.1,2.7,7.71,2.83,10.55,-10.55,DEFICIT,4.71,3.48,4.0,2.25
2024-05-05 03:00,5,3,6,weekend,0,0,38.0,22.2,3.8,6.35,0.0,6.35,-6.35,DEFICIT,3.87,3.06,3.29,2.25
2024-05-05 04:00,5,4,6,weekend,0,0,37.4,23.1,4.3,5,4.52,9.52,-9.52,DEFICIT,4.67,3.46,3.97,2.25
2024-05-05 05:00,5,5,6,weekend,0,0,45.9,22.1,5.1,8.86,0.0,8.86,-8.86,DEFICIT,4.49,3.37,3.81,2.25
2024-05-05 06:00,5,6,6,weekend,35.4,3.59,54.6,21.6,4.5,21.67,0,21.67,-18.08,DEFICIT,5.73,3.99,4.87,2.25
2024-05-05 07:00,5,7,6,weekend,88.1,8.93,47.3,24.0,3.4,34.11,19.37,53.48,-44.55,DEFICIT,5.87,4.06,4.99,2.25
2024-05-05 08:00,5,8,6,weekend,247.6,24.99,42.7,26.2,3.3,25.3,4.03,29.33,-4.35,BALANCED,6.3,4.27,5.35,2.25
2024-05-05 09:00,5,9,6,weekend,310.0,31.0,45.6,28.4,3.6,17.7,10.83,28.54,2.46,BALANCED,6.0,4.13,5.1,2.25
2024-05-05 10:00,5,10,6,weekend,459.9,46.45,37.6,26.0,4.1,13.9,0,13.9,32.55,SURPLUS,3.98,3.11,3.38,2.25
2024-05-05 11:00,5,11,6,weekend,519.9,51.48,36.7,30.9,2.9,16.92,0,16.92,34.56,SURPLUS,4.15,3.2,3.53,2.25
2024-05-05 12:00,5,12,6,weekend,685.0,67.41,38.9,32.4,4.6,18.66,0,18.66,48.75,SURPLUS,3.64,2.95,3.1,2.25
2024-05-05 13:00,5,13,6,weekend,574.0,56.87,43.1,30.7,5.4,13.75,0,13.75,43.12,SURPLUS,3.79,3.02,3.22,2.25
2024-05-05 14:00,5,14,6,weekend,491.4,48.67,35.4,30.8,5.4,16.69,0,16.69,31.98,SURPLUS,3.5,2.88,2.98,2.25
2024-05-05 15:00,5,15,6,weekend,446.3,44.4,36.3,29.7,5.7,13.35,0,13.35,31.04,SURPLUS,3.38,2.82,2.87,2.25
2024-05-05 16:00,5,16,6,weekend,299.7,29.57,37.3,31.7,4.5,19.94,0,19.94,9.63,SURPLUS,6.84,4.55,5.81,2.25
2024-05-05 17:00,5,17,6,weekend,113.8,11.37,35.1,28.7,5.5,25.54,0,25.54,-14.17,DEFICIT,6.81,4.53,5.79,2.25
2024-05-05 18:00,5,18,6,weekend,33.0,3.31,48.0,27.1,3.0,34.69,15.34,50.03,-46.72,DEFICIT,6.96,4.6,5.92,2.25
2024-05-05 19:00,5,19,6,weekend,0,0,47.0,25.2,4.8,44.6,20.11,64.71,-64.71,DEFICIT,7.36,4.81,6.26,2.25
2024-05-05 20:00,5,20,6,weekend,0,0,45.1,27.5,3.7,41.83,20.2,62.03,-62.03,DEFICIT,6.76,4.51,5.75,2.25
2024-05-05 21:00,5,21,6,weekend,0,0,42.0,24.9,4.5,31.57,6.85,38.42,-38.42,DEFICIT,6.67,4.46,5.67,2.25
2024-05-05 22:00,5,22,6,weekend,0,0,31.7,24.8,4.4,23.83,12.03,35.86,-35.86,DEFICIT,4.7,3.48,4.0,2.25
2024-05-05 23:00,5,23,6,weekend,0,0,49.0,23.8,3.2,15.55,0,15.55,-15.55,DEFICIT,4.53,3.39,3.85,2.25
2024-05-06 00:00,5,0,0,weekday,0,0,32.2,23.3,3.6,9.75,5.01,14.75,-14.75,DEFICIT,4.64,3.45,3.95,2.25
2024-05-06 01:00,5,1,0,weekday,0,0,43.3,26.9,4.7,7.3,0.0,7.3,-7.3,DEFICIT,4.44,3.34,3.77,2.25
2024-05-06 02:00,5,2,0,weekday,0,0,43.0,21.2,4.3,6.62,2.42,9.04,-9.04,DEFICIT,4.55,3.4,3.86,2.25
2024-05-06 03:00,5,3,0,weekday,0,0,25.5,23.1,4.9,5.21,0.0,5.21,-5.21,DEFICIT,4.9,3.57,4.16,2.25
2024-05-06 04:00,5,4,0,weekday,0,0,44.6,20.2,5.0,6.02,0.0,6.02,-6.02,DEFICIT,4.28,3.26,3.63,2.25
2024-05-06 05:00,5,5,0,weekday,0,0,53.9,21.0,4.0,7.11,5.25,12.36,-12.36,DEFICIT,4.34,3.3,3.69,2.25
2024-05-06 06:00,5,6,0,weekday,31.4,3.18,37.4,23.4,2.5,22.51,0,22.51,-19.33,DEFICIT,5.46,3.86,4.64,2.25
2024-05-06 07:00,5,7,0,weekday,95.0,9.63,41.3,21.7,5.8,30.67,0.0,30.67,-21.04,DEFICIT,5.65,3.95,4.8,2.25
2024-05-06 08:00,5,8,0,weekday,197.0,19.67,30.3,28.8,5.3,20.67,11.65,32.32,-12.65,DEFICIT,5.61,3.93,4.77,2.25
2024-05-06 09:00,5,9,0,weekday,335.3,34.0,42.8,22.7,4.7,14.16,0.0,14.16,19.83,SURPLUS,5.77,4.01,4.91,2.25
2024-05-06 10:00,5,10,0,weekday,408.0,40.62,41.6,29.5,3.6,14.14,0,14.14,26.48,SURPLUS,3.74,3.0,3.18,2.25
2024-05-06 11:00,5,11,0,weekday,559.0,55.51,38.2,30.2,3.5,14.31,0,14.31,41.19,SURPLUS,3.98,3.12,3.39,2.25
2024-05-06 12:00,5,12,0,weekday,610.1,60.84,28.8,29.1,5.0,15.51,0,15.51,45.33,SURPLUS,3.64,2.95,3.1,2.25
2024-05-06 13:00,5,13,0,weekday,534.4,53.39,29.7,28.7,3.9,16.7,0,16.7,36.68,SURPLUS,3.46,2.86,2.94,2.25
2024-05-06 14:00,5,14,0,weekday,461.0,45.57,41.5,31.3,5.4,15.16,0,15.16,30.4,SURPLUS,3.77,3.01,3.2,2.25
2024-05-06 15:00,5,15,0,weekday,338.0,32.92,34.2,34.9,4.5,14.35,0,14.35,18.57,SURPLUS,4.1,3.17,3.48,2.25
2024-05-06 16:00,5,16,0,weekday,221.5,22.09,44.8,29.1,5.0,18.48,0,18.48,3.61,BALANCED,6.77,4.51,5.75,2.25
2024-05-06 17:00,5,17,0,weekday,110.9,11.04,22.0,29.5,4.3,23.09,0,23.09,-12.05,DEFICIT,6.87,4.56,5.84,2.25
2024-05-06 18:00,5,18,0,weekday,24.4,2.42,38.3,29.6,5.1,34.64,19.11,53.75,-51.33,DEFICIT,6.71,4.48,5.7,2.25
2024-05-06 19:00,5,19,0,weekday,0,0,45.3,28.2,3.9,38.65,19.01,57.65,-57.65,DEFICIT,7.13,4.69,6.06,2.25
2024-05-06 20:00,5,20,0,weekday,0,0,42.6,27.8,5.3,27.84,20.66,48.5,-48.5,DEFICIT,6.79,4.52,5.77,2.25
2024-05-06 21:00,5,21,0,weekday,0,0,24.1,26.6,4.4,26.02,0.0,26.02,-26.02,DEFICIT,6.94,4.6,5.9,2.25
2024-05-06 22:00,5,22,0,weekday,0,0,47.7,23.9,2.7,19.23,0.0,19.23,-19.23,DEFICIT,4.7,3.48,4.0,2.25
2024-05-06 23:00,5,23,0,weekday,0,0,32.5,25.5,3.2,15.61,0,15.61,-15.61,DEFICIT,4.83,3.54,4.11,2.25
2024-05-07 00:00,5,0,1,weekday,0,0,33.5,24.0,4.6,9.65,0.0,9.65,-9.65,DEFICIT,4.48,3.36,3.81,2.25
2024-05-07 01:00,5,1,1,weekday,0,0,39.8,23.1,4.1,8.05,0.0,8.05,-8.05,DEFICIT,4.85,3.55,4.12,2.25
2024-05-07 02:00,5,2,1,weekday,0,0,48.3,21.6,4.4,6.32,0.0,6.32,-6.32,DEFICIT,4.53,3.39,3.85,2.25
2024-05-07 03:00,5,3,1,weekday,0,0,55.2,20.2,4.5,5.71,0.0,5.71,-5.71,DEFICIT,4.63,3.44,3.93,2.25
2024-05-07 04:00,5,4,1,weekday,0,0,59.2,23.3,2.8,5.26,0.0,5.26,-5.26,DEFICIT,4.1,3.17,3.48,2.25
2024-05-07 05:00,5,5,1,weekday,0,0,51.6,20.0,3.7,8.1,4.47,12.57,-12.57,DEFICIT,4.53,3.39,3.85,2.25
2024-05-07 06:00,5,6,1,weekday,35.0,3.55,44.8,22.1,3.6,22.59,0,22.59,-19.03,DEFICIT,5.98,4.11,5.08,2.25
2024-05-07 07:00,5,7,1,weekday,114.4,11.6,28.7,23.6,3.3,29.43,6.97,36.41,-24.81,DEFICIT,6.1,4.17,5.18,2.25
2024-05-07 08:00,5,8,1,weekday,240.1,24.35,32.0,24.2,4.8,20.82,0.0,20.82,3.53,BALANCED,6.04,4.15,5.14,2.25
2024-05-07 09:00,5,9,1,weekday,440.8,44.27,59.6,27.4,3.1,16.88,0.0,16.88,27.39,SURPLUS,5.41,3.83,4.6,2.25
2024-05-07 10:00,5,10,1,weekday,601.1,59.71,45.3,30.1,4.3,14.22,0,14.22,45.49,SURPLUS,4.26,3.26,3.62,2.25
2024-05-07 11:00,5,11,1,weekday,697.9,70.42,34.2,26.2,4.3,13.63,0,13.63,56.79,SURPLUS,4.0,3.12,3.4,2.25
2024-05-07 12:00,5,12,1,weekday,814.8,81.51,37.2,28.4,3.7,15.62,0,15.62,65.89,SURPLUS,3.62,2.93,3.08,2.25
2024-05-07 13:00,5,13,1,weekday,619.0,61.45,42.8,30.2,5.4,15.55,0,15.55,45.91,SURPLUS,3.57,2.91,3.03,2.25
2024-05-07 14:00,5,14,1,weekday,471.3,46.47,30.2,31.9,5.1,14.37,0,14.37,32.1,SURPLUS,3.75,3.0,3.18,2.25
2024-05-07 15:00,5,15,1,weekday,382.2,38.23,40.7,28.4,4.8,16.04,0,16.04,22.19,SURPLUS,3.59,2.92,3.05,2.25
2024-05-07 16:00,5,16,1,weekday,334.8,32.94,46.2,32.4,3.8,16.24,0,16.24,16.69,SURPLUS,6.39,4.32,5.43,2.25
2024-05-07 17:00,5,17,1,weekday,128.7,12.72,51.0,31.3,4.9,23.08,0,23.08,-10.36,DEFICIT,7.21,4.73,6.13,2.25
2024-05-07 18:00,5,18,1,weekday,35.6,3.56,44.6,28.8,4.4,28.91,15.95,44.86,-41.3,DEFICIT,7.21,4.73,6.12,2.25
2024-05-07 19:00,5,19,1,weekday,0,0,54.9,26.5,4.5,36.87,13.84,50.72,-50.72,DEFICIT,6.75,4.5,5.74,2.25
2024-05-07 20:00,5,20,1,weekday,0,0,45.2,24.9,4.8,35.41,18.25,53.65,-53.65,DEFICIT,6.8,4.53,5.78,2.25
2024-05-07 21:00,5,21,1,weekday,0,0,58.0,25.6,5.5,25.58,18.97,44.55,-44.55,DEFICIT,6.36,4.3,5.4,2.25
2024-05-07 22:00,5,22,1,weekday,0,0,54.1,25.9,4.3,19.52,21.49,41.01,-41.01,DEFICIT,4.47,3.36,3.8,2.25
2024-05-07 23:00,5,23,1,weekday,0,0,60.7,25.2,5.3,11.06,0,11.06,-11.06,DEFICIT,4.4,3.32,3.74,2.25
2024-05-08 00:00,5,0,2,weekday,0,0,60.3,20.2,4.9,9.81,0.0,9.81,-9.81,DEFICIT,5.02,3.63,4.26,2.25
2024-05-08 01:00,5,1,2,weekday,0,0,48.1,22.7,6.1,7.89,0.0,7.89,-7.89,DEFICIT,4.88,3.57,4.15,2.25
2024-05-08 02:00,5,2,2,weekday,0,0,57.3,23.3,5.1,8.49,0.0,8.49,-8.49,DEFICIT,4.66,3.46,3.96,2.25
2024-05-08 03:00,5,3,2,weekday,0,0,49.5,21.8,3.2,5,0.0,5.0,-5.0,BALANCED,4.2,3.22,3.57,2.25
2024-05-08 04:00,5,4,2,weekday,0,0,44.3,23.0,3.7,6.45,5.02,11.47,-11.47,DEFICIT,5.04,3.64,4.28,2.25
2024-05-08 05:00,5,5,2,weekday,0,0,45.1,22.8,5.3,7.49,0.0,7.49,-7.49,DEFICIT,4.06,3.16,3.45,2.25
2024-05-08 06:00,5,6,2,weekday,37.5,3.77,42.2,26.7,4.7,24.5,0,24.5,-20.73,DEFICIT,5.71,3.98,4.86,2.25
2024-05-08 07:00,5,7,2,weekday,133.1,13.5,46.6,24.5,5.3,27.78,19.82,47.61,-34.11,DEFICIT,5.96,4.11,5.07,2.25
2024-05-08 08:00,5,8,2,weekday,311.3,31.45,47.3,25.9,4.6,23.87,0.0,23.87,7.58,SURPLUS,5.87,4.06,4.99,2.25
2024-05-08 09:00,5,9,2,weekday,448.3,44.98,41.4,27.6,4.7,15.26,5.46,20.72,24.26,SURPLUS,5.91,4.08,5.02,2.25
2024-05-08 10:00,5,10,2,weekday,675.5,67.94,54.2,27.0,3.7,12.81,0,12.81,55.14,SURPLUS,3.25,2.75,2.76,2.25
2024-05-08 11:00,5,11,2,weekday,683.8,68.11,46.5,29.4,4.8,15.8,0,15.8,52.31,SURPLUS,3.68,2.96,3.12,2.25
2024-05-08 12:00,5,12,2,weekday,844.5,83.95,40.7,29.9,4.5,14.47,0,14.47,69.49,SURPLUS,3.75,3.0,3.19,2.25
2024-05-08 13:00,5,13,2,weekday,726.9,71.06,56.2,34.0,6.1,14.51,0,14.51,56.55,SURPLUS,3.8,3.03,3.23,2.25
2024-05-08 14:00,5,14,2,weekday,653.8,64.11,40.8,33.2,3.6,15.2,0,15.2,48.91,SURPLUS,3.74,2.99,3.18,2.25
2024-05-08 15:00,5,15,2,weekday,464.5,46.29,55.8,29.3,7.2,14.97,0,14.97,31.32,SURPLUS,3.72,2.99,3.16,2.25
2024-05-08 16:00,5,16,2,weekday,366.9,36.19,56.5,31.8,4.9,17.23,0,17.23,18.97,SURPLUS,6.52,4.38,5.54,2.25
2024-05-08 17:00,5,17,2,weekday,183.3,18.4,50.7,27.5,5.1,25.0,0,25.0,-6.61,DEFICIT,6.53,4.39,5.55,2.25
2024-05-08 18:00,5,18,2,weekday,39.0,3.88,42.0,29.7,5.8,32.21,20.24,52.46,-48.57,DEFICIT,7.1,4.68,6.04,2.25
2024-05-08 19:00,5,19,2,weekday,0,0,63.0,25.5,5.3,26.76,8.35,35.1,-35.1,DEFICIT,6.35,4.3,5.4,2.25
2024-05-08 20:00,5,20,2,weekday,0,0,63.5,25.2,1.7,42.43,6.77,49.19,-49.19,DEFICIT,7.1,4.67,6.03,2.25
2024-05-08 21:00,5,21,2,weekday,0,0,37.5,25.5,4.5,30.32,0.0,30.32,-30.32,DEFICIT,6.74,4.5,5.73,2.25
2024-05-08 22:00,5,22,2,weekday,0,0,45.9,22.9,2.4,20.09,6.24,26.34,-26.34,DEFICIT,4.72,3.48,4.01,2.25
2024-05-08 23:00,5,23,2,weekday,0,0,44.8,24.5,3.7,14.49,0,14.49,-14.49,DEFICIT,4.77,3.51,4.05,2.25
2024-05-09 00:00,5,0,3,weekday,0,0,45.5,23.4,4.4,7.66,2.72,10.38,-10.38,DEFICIT,4.7,3.47,3.99,2.25
2024-05-09 01:00,5,1,3,weekday,0,0,43.3,24.2,5.9,7.71,0.0,7.71,-7.71,DEFICIT,4.46,3.35,3.79,2.25
2024-05-09 02:00,5,2,3,weekday,0,0,47.5,20.0,3.6,6.7,5.13,11.83,-11.83,DEFICIT,4.84,3.55,4.12,2.25
2024-05-09 03:00,5,3,3,weekday,0,0,53.8,20.6,4.0,5.28,0.0,5.28,-5.28,DEFICIT,4.51,3.38,3.83,2.25
2024-05-09 04:00,5,4,3,weekday,0,0,52.6,21.7,4.6,6.24,5.23,11.47,-11.47,DEFICIT,4.82,3.54,4.1,2.25
2024-05-09 05:00,5,5,3,weekday,0,0,44.8,22.4,4.5,8.79,0.0,8.79,-8.79,DEFICIT,4.36,3.3,3.71,2.25
2024-05-09 06:00,5,6,3,weekday,34.8,3.53,44.6,23.2,4.5,21.67,0,21.67,-18.13,DEFICIT,5.67,3.96,4.82,2.25
2024-05-09 07:00,5,7,3,weekday,143.2,14.53,36.3,23.7,3.0,32.87,0.0,32.87,-18.34,DEFICIT,5.65,3.95,4.8,2.25
2024-05-09 08:00,5,8,3,weekday,301.9,30.47,45.8,26.2,3.8,29.02,0.0,29.02,1.46,BALANCED,5.95,4.1,5.06,2.25
2024-05-09 09:00,5,9,3,weekday,430.6,43.09,35.1,28.3,4.9,17.57,8.64,26.21,16.88,SURPLUS,5.49,3.87,4.66,2.25
2024-05-09 10:00,5,10,3,weekday,528.4,53.18,31.9,26.9,3.8,14.32,0,14.32,38.86,SURPLUS,3.96,3.1,3.37,2.25
2024-05-09 11:00,5,11,3,weekday,537.1,52.99,56.9,31.8,3.2,16.97,0,16.97,36.02,SURPLUS,3.74,2.99,3.18,2.25
2024-05-09 12:00,5,12,3,weekday,700.6,69.29,50.4,31.2,5.2,17.77,0,17.77,51.52,SURPLUS,3.49,2.87,2.96,2.25
2024-05-09 13:00,5,13,3,weekday,686.0,68.44,34.7,29.0,4.5,14.14,0,14.14,54.3,SURPLUS,4.05,3.15,3.44,2.25
2024-05-09 14:00,5,14,3,weekday,560.8,54.98,38.5,33.3,6.7,13.43,0,13.43,41.55,SURPLUS,4.53,3.39,3.85,2.25
2024-05-09 15:00,5,15,3,weekday,416.4,40.45,48.8,35.4,4.2,16.3,0,16.3,24.15,SURPLUS,3.89,3.07,3.31,2.25
2024-05-09 16:00,5,16,3,weekday,314.8,31.35,38.7,29.5,6.0,16.94,0,16.94,14.41,SURPLUS,6.68,4.47,5.68,2.25
2024-05-09 17:00,5,17,3,weekday,160.7,16.16,42.1,27.2,4.7,23.43,0,23.43,-7.27,DEFICIT,6.86,4.56,5.83,2.25
2024-05-09 18:00,5,18,3,weekday,29.5,2.98,33.1,26.0,4.3,33.13,9.87,43.01,-40.03,DEFICIT,6.72,4.48,5.71,2.25
2024-05-09 19:00,5,19,3,weekday,0,0,46.4,27.7,3.5,44.96,18.27,63.23,-63.23,DEFICIT,6.7,4.48,5.7,2.25
